post_id,post_date,event_date,post_title,record_type,seq_no,time_raw,time_start,time_end,place_raw,place_primary,venue_raw,march_raw,march_start,march_end,march_waypoints,is_pre_march,parent_seq_no,event_name,personnel_raw,personnel_count,control_time_raw,control_section_raw,control_method_raw,crowd_focus_points,parse_ok,source_url
838,2025.4.19,2025.4.19,4월 19일 (토) 행사 및 집회,assembly,6,13:00∼16:00,13:00,16:00,"파고다타워 앞 2개차로 ※행진:파고다타워→우성아파트→신논현역→파고다타워 (2.7km, 1개차로)",파고다타워 앞 2개차로,,"※행진:파고다타워→우성아파트→신논현역→파고다타워 (2.7km, 1개차로)",파고다타워,파고다타워,우성아파트|신논현역,FALSE,,,,,,,,파고다타워 앞 2개차로;파고다타워;우성아파트;신논현역,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=838
838,2025.4.19,2025.4.19,4월 19일 (토) 행사 및 집회,assembly,7,14:00∼20:00,14:00,20:00,"교대역 8出 앞 2개차로 ※행진:교대역→강남역 9出(U턴)→교대역 8出(2.6km, 2개차로)",교대역 8出 앞 2개차로,,"※행진:교대역→강남역 9出(U턴)→교대역 8出(2.6km, 2개차로)",교대역,교대역 8出,강남역 9出(U턴),FALSE,,,,,,,,교대역 8出 앞 2개차로;교대역;강남역 9出(U턴);교대역 8出,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=838
838,2025.4.19,2025.4.19,4월 19일 (토) 행사 및 집회,assembly,8,15:00∼16:00,15:00,16:00,"신사역 4出 ※행진:신사역→논현역→신논현역→강남역 9出(2.2km, 2개차로)",신사역 4出,,"※행진:신사역→논현역→신논현역→강남역 9出(2.2km, 2개차로)",신사역,강남역 9出,논현역|신논현역,FALSE,,,,,,,,신사역 4出;신사역;논현역;신논현역;강남역 9出,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=838
838,2025.4.19,2025.4.19,4월 19일 (토) 행사 및 집회,assembly,9,14:00∼17:00,14:00,17:00,중앙지검 서문 앞,중앙지검 서문 앞,,,,,,FALSE,,,,,,,,중앙지검 서문 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=838
838,2025.4.19,2025.4.19,4월 19일 (토) 행사 및 집회,assembly,10,14:00∼17:00,14:00,17:00,산업은행 측면 편도 全차로,산업은행 측면 편도 全차로,,,,,,FALSE,,,,,,,,산업은행 측면 편도 全차로,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=838
838,2025.4.19,2025.4.19,4월 19일 (토) 행사 및 집회,assembly,11,14:00∼15:00,14:00,15:00,"전쟁기념관 ※행진:전쟁기념관→삼각지역→용산소방서→용산역광장 (2.2km, 2개차로)",전쟁기념관,,"※행진:전쟁기념관→삼각지역→용산소방서→용산역광장 (2.2km, 2개차로)",전쟁기념관,용산역광장,삼각지역|용산소방서,FALSE,,,,,,,,전쟁기념관;삼각지역;용산소방서;용산역광장,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=838
838,2025.4.19,2025.4.19,4월 19일 (토) 행사 및 집회,event,,07:00~14:00,7:00,14:00,상암동 월드컵공원 평화광장 -통제(08:50~11:00): 월드컵로(양방향)월드컵경기장4거리↔구룡4거리 증산로(월드컵대교↔월드컵터널) 월드컵지하차도만 통행가능,상암동 월드컵공원 평화광장 -통제(08:50~11:00): 월드컵로(양방향)월드컵경기장4거리,상암동 월드컵공원 평화광장 -통제(08:50~11:00): 월드컵로(양방향)월드컵경기장4거리↔구룡4거리 증산로(월드컵대교↔월드컵터널) 월드컵지하차도만 통행가능,※행진:상암동 월드컵공원 평화광장 -통제(08:50~11:00): 월드컵로(양방향)월드컵경기장4거리↔구룡4거리 증산로(월드컵대교↔월드컵터널) 월드컵지하차도만 통행가능,상암동 월드컵공원 평화광장 -통제(08:50~11:00): 월드컵로(양방향)월드컵경기장4거리,월드컵터널) 월드컵지하차도만 통행가능,구룡4거리 증산로(월드컵대교,FALSE,,,,,,전면통제,전면통제,상암동 월드컵공원 평화광장 -통제(08:50~11:00): 월드컵로(양방향)월드컵경기장4거리;구룡4거리 증산로(월드컵대교;월드컵터널) 월드컵지하차도만 통행가능,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=838
836,2025.4.18,2025.4.18,4월 18일 (금) 행사 및 집회,assembly,1,08:00~09:30 ①08:00∼09:00,8:00,9:30,4호선 혜화역 승강장 ②09:00∼09:30 서울대병원 후문 앞,4호선 혜화역 승강장 ②09:00∼09:30 서울대병원 후문 앞,,,,,,FALSE,,,,,,,,4호선 혜화역 승강장 ②09:00∼09:30 서울대병원 후문 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=836
836,2025.4.18,2025.4.18,4월 18일 (금) 행사 및 집회,assembly,2,10:00∼14:00,10:00,14:00,페어몬트호텔 건너편 인도 및 하위 2개차로,페어몬트호텔 건너편 인도 및 하위 2개차로,,,,,,FALSE,,,,,,,,페어몬트호텔 건너편 인도 및 하위 2개차로,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=836
836,2025.4.18,2025.4.18,4월 18일 (금) 행사 및 집회,assembly,3,19:30∼21:30,19:30,21:30,노인복지센터→운현궁 ※ 행진:노인복지센터 →종로2가교차로→종각교차로→안국동사거리→인사동길→운현궁 (인도),노인복지센터,,※ 행진:노인복지센터 →종로2가교차로→종각교차로→안국동사거리→인사동길→운현궁 (인도),노인복지센터,운현궁 (인도),종로2가교차로|종각교차로|안국동사거리|인사동길,FALSE,,,,,,,,노인복지센터;종로2가교차로;종각교차로;안국동사거리;인사동길;운현궁 (인도),TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=836
836,2025.4.18,2025.4.18,4월 18일 (금) 행사 및 집회,assembly,4,18:00∼21:30,18:00,21:30,젊음의 거리↔인사동길 ※행진:젊음의 거리 →청계천로→종로3가교차로→인사동길→우정국로→보신각→젊음의거리(인도),젊음의 거리,,※행진:젊음의 거리 →청계천로→종로3가교차로→인사동길→우정국로→보신각→젊음의거리(인도),젊음의 거리,젊음의거리(인도),청계천로|종로3가교차로|인사동길|우정국로|보신각,FALSE,,,,,,,,젊음의 거리;청계천로;종로3가교차로;인사동길;우정국로;보신각;젊음의거리(인도),TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=836
836,2025.4.18,2025.4.18,4월 18일 (금) 행사 및 집회,assembly,5,11:30∼13:30,11:30,13:30,삼각지역 5出→이촌역 4出 ※행진:삼각지역5出→한강대교 북단→점보상가→이촌역 4出 (1개차로),삼각지역 5出,,※행진:삼각지역5出→한강대교 북단→점보상가→이촌역 4出 (1개차로),삼각지역5出,이촌역 4出,한강대교 북단|점보상가,FALSE,,,,,,,,삼각지역 5出;삼각지역5出;한강대교 북단;점보상가;이촌역 4出,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=836
836,2025.4.18,2025.4.18,4월 18일 (금) 행사 및 집회,assembly,6,12:30∼15:00,12:30,15:00,망원역 1出→ 홍대 상상마당 ※행진:망원역1出→성산초교 교차로→카라사무실→홍대 상상마당( 1개차로),망원역 1出,,※행진:망원역1出→성산초교 교차로→카라사무실→홍대 상상마당( 1개차로),망원역1出,홍대 상상마당,성산초교 교차로|카라사무실,FALSE,,,,,,,,망원역 1出;망원역1出;성산초교 교차로;카라사무실;홍대 상상마당,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=836
836,2025.4.18,2025.4.18,4월 18일 (금) 행사 및 집회,event,,4.18(금) 12:30~15:00,12:30,15:00,고려대(출발)→고려대역→종암사거리→미아사거리→삼양입구사거리→수유사거리→광산사거리→국립419묘지(도착),고려대(출발),,※행진:고려대(출발)→고려대역→종암사거리→미아사거리→삼양입구사거리→수유사거리→광산사거리→국립419묘지(도착),고려대(출발),국립419묘지(도착),고려대역|종암사거리|미아사거리|삼양입구사거리|수유사거리|광산사거리,FALSE,,,,,,,,고려대(출발);고려대역;종암사거리;미아사거리;삼양입구사거리;수유사거리;광산사거리;국립419묘지(도착),TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=836
836,2025.4.18,2025.4.18,4월 18일 (금) 행사 및 집회,event,,4.18(금) 13:00~22:30,13:00,22:30,한천로 광산사거리 ~강북구청사거리,한천로 광산사거리 ~강북구청사거리,한천로 광산사거리 ~강북구청사거리,※행진:한천로 광산사거리 ~강북구청사거리,한천로 광산사거리 ~강북구청사거리,한천로 광산사거리 ~강북구청사거리,,FALSE,,,,,,양방향 전면통제,양방향 전면통제,한천로 광산사거리 ~강북구청사거리,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=836
834,2025.4.17,2025.4.17,4월 17일 (목) 행사 및 집회,assembly,1,"20:00∼21:30 뚝섬역 5出→건대입구역 6出 ※ 행진:뚝섬역→성수역 4出→성수사거리→건대입구역 6出 (2개차로, 1.8km)",20:00,21:30,행진,행진,,,,,,FALSE,,,"5,000명",5000,,,,행진,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=834
834,2025.4.17,2025.4.17,4월 17일 (목) 행사 및 집회,assembly,2,"19:00∼21:30 한화 본사→세종호텔 ※ 행진:한화본사→청계남로→광교→한국은행→회현사거리 →세종호텔(1개차로, 1.9km)",19:00,21:30,행진,행진,,,,,,FALSE,,,500명,500,,,,행진,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=834
834,2025.4.17,2025.4.17,4월 17일 (목) 행사 및 집회,assembly,3,①08:00∼09:00 ②09:00∼09:30,8:00,9:00,4호선 혜화역 승강장內 서울대병원 후문 앞 인도,4호선 혜화역 승강장內 서울대병원 후문 앞 인도,,,,,,FALSE,,,,,,,,4호선 혜화역 승강장內 서울대병원 후문 앞 인도,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=834
834,2025.4.17,2025.4.17,4월 17일 (목) 행사 및 집회,assembly,4,19:00∼20:00,19:00,20:00,평강제일교회 앞,평강제일교회 앞,,,,,,FALSE,,,500명,500,,,,평강제일교회 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=834
smpa-00322587,2025.4.16,2025.4.17,오늘의 집회 250417 목,assembly,1,10:00~11:00,10:00,11:00,평강제일교회 앞 <오류동>,평강제일교회 앞 <오류동>,,,,,,FALSE,,,500명,500,,,,평강제일교회 앞 <오류동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=46&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00322587
832,2025.4.16,2025.4.16,4월 16일 (수) 행사 및 집회,assembly,1,11:30∼12:30,11:30,12:30,기업은행 본점 앞,기업은행 본점 앞,,,,,,FALSE,,,"3,000명",3000,,,,기업은행 본점 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=832
832,2025.4.16,2025.4.16,4월 16일 (수) 행사 및 집회,assembly,2,14:00∼17:00,14:00,17:00,의사당역 4出 앞 3개차로 ↔ 與野당사 ※행진: 의사당역→더샾아일랜드(U턴)→은행로→민주당사→국민의힘당사→은행로→복음로→공원로→의사당역 4出(2개차로),의사당역 4出 앞 3개차로,,※행진: 의사당역→더샾아일랜드(U턴)→은행로→민주당사→국민의힘당사→은행로→복음로→공원로→의사당역 4出(2개차로),의사당역,의사당역 4出,더샾아일랜드(U턴)|은행로|민주당사|국민의힘당사|은행로|복음로|공원로,FALSE,,,"1,000명",1000,,,,의사당역 4出 앞 3개차로;의사당역;더샾아일랜드(U턴);은행로;민주당사;국민의힘당사;복음로;공원로;의사당역 4出,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=832
832,2025.4.16,2025.4.16,4월 16일 (수) 행사 및 집회,assembly,3,19:00∼20:00,19:00,20:00,평강제일교회 앞,평강제일교회 앞,,,,,,FALSE,,,,,,,,평강제일교회 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=832
smpa-00322559,2025.4.15,2025.4.16,오늘의 집회 250416 수,assembly,2,12:00~13:00,12:00,13:00,경복궁 주유소 좌·우측 인도 및 1개 차로 <중학동>,경복궁 주유소 좌·우측 인도 및 1개 차로 <중학동>,,,,,,FALSE,,,300명,300,,,,경복궁 주유소 좌·우측 인도 및 1개 차로 <중학동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=46&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00322559
smpa-00322559,2025.4.15,2025.4.16,오늘의 집회 250416 수,assembly,3,14:00~15:00,14:00,15:00,대하빌딩 앞 <여의도동>,대하빌딩 앞 <여의도동>,,,,,,FALSE,,,100명,100,,,,대하빌딩 앞 <여의도동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=46&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00322559
smpa-00322559,2025.4.15,2025.4.16,오늘의 집회 250416 수,assembly,4,14:00~16:00,14:00,16:00,한화 본사 앞 <장교동>,한화 본사 앞 <장교동>,,,,,,FALSE,,,150명,150,,,,한화 본사 앞 <장교동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=46&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00322559
smpa-00322559,2025.4.15,2025.4.16,오늘의 집회 250416 수,assembly,6,16:16~17:15,16:16,17:15,서울시의회 본관 앞 인도 <태평로1가>,서울시의회 본관 앞 인도 <태평로1가>,,,,,,FALSE,,,30명,30,,,,서울시의회 본관 앞 인도 <태평로1가>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=46&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00322559
smpa-00322559,2025.4.15,2025.4.16,오늘의 집회 250416 수,assembly,7,18:00~19:00,18:00,19:00,서울시의회 본관 앞 인도 <태평로1가>,서울시의회 본관 앞 인도 <태평로1가>,,,,,,FALSE,,,200명,200,,,,서울시의회 본관 앞 인도 <태평로1가>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=46&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00322559
830,2025.4.15,2025.4.15,4월 15일 (화) 행사 및 집회,assembly,1,15:00∼17:30,15:00,17:30,반포주공1단지 공사현장 앞↔고속버스터미널교차로 ※ 행진:반포주공1단지 공사현장→신반포교차로→고속버스터미널교차로→신반포교차로→반포주공1단지 공사현장,반포주공1단지 공사현장 앞,,※ 행진:반포주공1단지 공사현장→신반포교차로→고속버스터미널교차로→신반포교차로→반포주공1단지 공사현장,반포주공1단지 공사현장,반포주공1단지 공사현장,신반포교차로|고속버스터미널교차로|신반포교차로,FALSE,,,,,,,,반포주공1단지 공사현장 앞;반포주공1단지 공사현장;신반포교차로;고속버스터미널교차로,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=830
830,2025.4.15,2025.4.15,4월 15일 (화) 행사 및 집회,assembly,2,14:00∼15:30,14:00,15:30,국민은행 서관 앞,국민은행 서관 앞,,,,,,FALSE,,,500명,500,,,,국민은행 서관 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=830
830,2025.4.15,2025.4.15,4월 15일 (화) 행사 및 집회,assembly,3,10:00∼16:00,10:00,16:00,강북구청→장애인복지관,강북구청,,,강북구청,장애인복지관,,FALSE,,,,,,,,강북구청;장애인복지관,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=830
830,2025.4.15,2025.4.15,4월 15일 (화) 행사 및 집회,assembly,4,20:00∼21:30,20:00,21:30,합정역 3번출구→홍대입구역 4번출구,합정역 3번출구,,,합정역 3번출구,홍대입구역 4번출구,,FALSE,,,,,,,,합정역 3번출구;홍대입구역 4번출구,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=830
828,2025.4.14,2025.4.14,4월 14일 (월) 행사 및 집회,assembly,1,09:00∼,9:00,,정곡빌딩 북관 앞,정곡빌딩 북관 앞,,,,,,FALSE,,,"3,000명",3000,,,,정곡빌딩 북관 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=828
828,2025.4.14,2025.4.14,4월 14일 (월) 행사 및 집회,assembly,2,14:00∼15:30,14:00,15:30,청진공원(광화문 D타워) 앞,청진공원(광화문 D타워) 앞,,,,,,FALSE,,,200명,200,,,,청진공원(광화문 D타워) 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=828
smpa-00322472,2025.4.11,2025.4.14,오늘의 집회 250414 월,assembly,2,09:30~11:00,9:30,11:00,평강제일교회 앞 <오류동>,평강제일교회 앞 <오류동>,,,,,,FALSE,,,500명,500,,,,평강제일교회 앞 <오류동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=46&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00322472
826,2025.4.13,2025.4.13,4월 13일 (일) 행사 및 집회,assembly,1,11:00∼13:30,11:00,13:30,동화면세점 앞 편도 全차로,동화면세점 앞 편도 全차로,,,,,,FALSE,,,"10,000명",10000,,,,동화면세점 앞 편도 全차로,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=826
826,2025.4.13,2025.4.13,4월 13일 (일) 행사 및 집회,assembly,2,14:00∼17:00,14:00,17:00,교보빌딩 남측→효령빌딩 ※행진:교보빌딩→광화문교차로→인사동길→종로1가→효령빌딩(2개차로),교보빌딩 남측,,※행진:교보빌딩→광화문교차로→인사동길→종로1가→효령빌딩(2개차로),교보빌딩,효령빌딩,광화문교차로|인사동길|종로1가,FALSE,,,"5,000명",5000,,,,교보빌딩 남측;교보빌딩;광화문교차로;인사동길;종로1가;효령빌딩,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=826
826,2025.4.13,2025.4.13,4월 13일 (일) 행사 및 집회,assembly,3,09:30∼11:00,9:30,11:00,평강제일교회 앞,평강제일교회 앞,,,,,,FALSE,,,,,,,,평강제일교회 앞,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=826
824,2025.4.12,2025.4.12,4월 12일 (토) 행사 및 집회,assembly,1,13:00∼19:00,13:00,19:00,동화면세점∼대한문(양방향 全차로) 및 교보빌딩~광화문 KT 편도 全차로,동화면세점∼대한문(양방향 全차로) 및 교보빌딩~광화문 KT 편도 全차로,,,,,,FALSE,,,"30,000명",30000,,,,동화면세점∼대한문(양방향 全차로) 및 교보빌딩~광화문 KT 편도 全차로,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=824
824,2025.4.12,2025.4.12,4월 12일 (토) 행사 및 집회,assembly,2,14:00∼18:00,14:00,18:00,정부청사교차로∼광화문교차로 편도 全차로,정부청사교차로∼광화문교차로 편도 全차로,,,,,,FALSE,,,"10,000명",10000,,,,정부청사교차로∼광화문교차로 편도 全차로,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=824
824,2025.4.12,2025.4.12,4월 12일 (토) 행사 및 집회,assembly,3,13:00∼13:30,13:00,13:30,13:30∼16:00 대한민국 역사박물관 앞 교통섬 안국동사거리∼동십자각 편도 全차로 ※행진: 동십자각→안국동사거리→종로1가→을지로1가→숭례문(2개차로),13:30∼16:00 대한민국 역사박물관 앞 교통섬 안국동사거리∼동십자각 편도 全차로,,※행진: 동십자각→안국동사거리→종로1가→을지로1가→숭례문(2개차로),동십자각,숭례문,안국동사거리|종로1가|을지로1가,FALSE,,,,,,,,13:30∼16:00 대한민국 역사박물관 앞 교통섬 안국동사거리∼동십자각 편도 全차로;동십자각;안국동사거리;종로1가;을지로1가;숭례문,TRUE,https://www.spatic.go.kr/spatic/assem/getInfoView.do?mgrSeq=824
