noft_ocrn_dt,crtr_ymd,noft_se_cd,noft_se_nm,noft_ttl,noft_cn,nonstop_yn,upbdnb_se,xcse_sitn_bgng_dt,xcse_sitn_end_dt,line_nm_lst,stn_sctn_cd_lst
2022-08-08T22:34:51,20220808,6,기타,막차 시간 연장운행,"수도권,서울지역에 집중호우가 지속되고 있어 시민 불편 최소화를 위해 1~8호선 열차 막차시간 30분 연장 운행하오니 열차 이용에 참고하시기 바랍니다. 08-08 22:27:44 08-08 22:31:40",N,,,,"1호선, 2호선, 3호선, 4호선, 5호선, 6호선, 7호선, 8호선",
2022-08-08T23:06:26,20220808,6,기타,신대방역 무정차 통과,"2호선 신대방역 도림천 범람으로 22시 50분로 내,외선 열차 무정차 통과하고 있습니다. 열차 이용에 참고하시기 바랍니다. 08-08 23:03:15",Y,"내선, 외선",,,2호선,0231
2022-08-08T23:44:53,20220808,6,기타,무정차 통과 해제,"2호선 신대방역 내,외선 열차 정상운행 중 입니다. 열차 이용에 참고하시기 바랍니다. 08-08 23:41:42",Y,"내선, 외선",,2022-08-08T23:44:53,2호선,0231
2022-08-09T05:30:12,20220809,6,기타,9호선 열차운행 중단구간,"9호선 일부역사 선로침수 복구 작업에 따라 모든열차는 일반열차로 운행되며 개화역~노량진역, 신논현역~중앙보훈병원역 간 구간 운행예정입니다. 열차 이용에 불편을 드려 대단히 죄송합니다. -9호선 종합관제센터- 08-09 05:27:01",Y,,,,9호선,"4125, 4126, 4127, 4128, 4129, 4130, 4131, 4132, 4133, 4134, 4135, 4136, 4137, 4138, 4101, 4102, 4103, 4104, 4105, 4106, 4107, 4108, 4109, 4110, 4111, 4112, 4113, 4114, 4115, 4116, 4117"
2022-08-09T07:36:25,20220809,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.9.(화) 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다. 08-09 07:33:14",N,,,,4호선,
2022-08-09T08:01:17,20220809,6,기타,출근시간 대 연장,"8월 8일 수도권,서울지역 집중호우로 금일 출근시간 대 집중배차 시간을 1시간 연장(07시~10시)하여 운행 합니다. 열차 이용에 참고하시기 바랍니다.  08-09 07:58:05",N,,,,,
2022-08-09T14:15:26,20220809,6,기타,9호선 전 구간 운행 재개,"9호선 14시부터 전 구간(동작역 제외) 급행, 일반열차 운행 재개되었습니다.
동작역은 무정차 통과 중입니다.
열차 이용에 불편을 드려 대단히 죄송합니다.
-9호선 종합관제센터- 08-09 14:12:15",Y,,,,9호선,4120
2022-08-09T18:02:00,20220809,6,기타,9호선 전 구간 운행 재개,"9호선 18시부터 전 구간 급행, 일반열차 운행 재개되었습니다.
열차 이용에 불편을 드려 대단히 죄송합니다.
-9호선 종합관제센터- 08-09 17:58:49",N,,,,9호선,전구간
2022-08-09T18:04:54,20220809,6,기타,3호선 일산선 운행중단,"3호선 코레일구간 화정~원당역 간 선로가 침수되어, 현재 3호선 구파발에서 오금역까지 운행되고 있습니다.
열차이용에 참고하시기 바랍니다.
-서울교통공사 종합관제단-

 08-09 18:01:43",Y,,,,3호선,"1952, 1951"
2022-08-09T18:52:01,20220809,6,기타,3호선 코레일구간 열차운행 재개,"3호선 코레일구간 화정~원당역 간 선로침수가 복구되어,
현재 3호선 전구간 열차 정상운행하고 있습니다.
열차이용에 참고하시기 바랍니다.
-서울교통공사 종합관제단- 08-09 18:48:50",N,,,,3호선,전구간
2022-08-10T07:13:28,20220810,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.10. 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다. 08-10 07:10:17",N,,,,4호선,
2022-08-11T06:53:20,20220811,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.11. 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다. 08-11 06:50:08",N,,,,4호선,
2022-08-11T11:46:47,20220811,6,기타,코레일 안산선 열차운행 중단,"코레일 구간 안산선 수리산~대야미역 간 선로 노반 유실 조치관계로 상,하선 열차운행 중단 중 입니다. 진접~산본역까지 운행 하고 있습니다. 열차 이용에 참고하시기 바랍니다. 08-11 11:43:35",Y,"상행, 하행",,,,"0405, 0406, 0408, 0409, 0410, 0411, 0412, 0413, 0414, 0415, 0416, 0417, 0418, 0419, 0420, 0421, 0422, 0423, 0424, 0425, 0426, 0427, 0428, 0429, 0430, 0431, 0432, 0433, 0434, 1450, 1451, 1452, 1453, 1454, 1455, 1456, 1457, 1458, 1751, 1763, 1752"
2022-08-11T12:15:26,20220811,6,기타,코레일 안산선 열차운행 중단 조치완료,코레일 구간 안산선 수리산~대야미역 간 선로 노반 유실은 복구되어 열차운행 재개 중 입니다. 열차 이용에 참고하시기 바랍니다. 08-11 12:12:14,Y,,,2022-08-11T12:15:26,,"1763, 1752"
2022-08-12T06:04:26,20220812,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.12. 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다. 08-12 06:01:13",N,,,,4호선,
2022-08-16T07:10:59,20220816,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.16. 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다. 08-16 07:07:44",N,,,,4호선,
2022-08-17T06:05:41,20220817,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.17. 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다. 08-17 06:02:26",N,,,,4호선,
2022-08-17T08:18:27,20220817,6,기타,전국장애인차별철폐연대 시위,"서울교통공사에서 알려드립니다.
현재 4호선에서 「전국장애인차별철폐연대」의 지하철 타기 선전전이 진행되고 있습니다.
이로 인해 4호선 열차운행이 상당시간 지연될 수 있으니
이점 참고하여 열차를 이용해 주시기 바랍니다.
서울교통공사는 열차운행이 신속히 정상화될 수 있도록 최선을 다하겠습니다. 08-17 08:15:12",N,,,,4호선,
2022-08-17T08:24:54,20220817,6,기타,전국장애인차별철폐연대 시위,"서울교통공사에서 알려드립니다.
현재 4호선에서 「전국장애인차별철폐연대」의 열차운행 방해 불법시위가 진행되고 있습니다.
이로 인해 4호선 열차운행이 상당시간 지연될 수 있으니,
타 호선 또는 다른 교통수단을 이용해 주시기 바랍니다.
서울교통공사는 열차운행이 신속히 정상화될 수 있도록 최선을 다하겠습니다. 08-17 08:21:39",N,,,,4호선,
2022-08-17T11:03:11,20220817,6,기타,전국장애인차별철폐연대 4호선 열차시위 종료,"서울교통공사에서 알려드립니다.
금일 4호선에서 진행된 전국장애인차별철폐연대의 지하철 타기 시위는 10:51부로 종료되었으나 시위 여파로 인하여 일부열차 순연 운행 중입니다.
이점 참고하여 열차를 이용해 주시기 바랍니다.
서울교통공사는 열차운행이 신속히 정상화될 수 있도록 최선을 다하겠습니다. 08-17 10:59:56",N,,,,4호선,
2022-08-18T06:10:00,20220818,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.18. 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다. 08-18 06:10:00",N,,,,4호선,
2022-08-18T10:01:09,20220818,6,기타,4호선 행선안내기 현시불량,현재 4호선 상하선 전구간 행선안내게시기 현시불량으로 조치 중에 있습니다. 서울교통공사는 신속히 정상화 될 수 있도록 최선을 다하겠습니다. 08-18 09:57:54,N,"상행, 하행",,,4호선,전구간
2022-08-18T14:47:48,20220818,6,기타,4호선 일부구간 행선안내게시기 현시불량,현재 4호선 일부구간(성신여대입구~당고개역) 행선안내게시기 현시불량으로 조치 중에 있습니다. 서울교통공사는 신속히 정상화 될 수 있도록 최선을 다하겠습니다. 08-18 14:44:32,N,,,,4호선,"0418, 0417, 0416, 0415, 0414, 0413, 0412, 0411, 0410, 0409"
2022-08-19T06:24:00,20220819,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.19. 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다. 08-19 06:20:44",N,,,,4호선,
2022-08-20T11:42:46,20220820,6,기타,4호선 전구간 행선안내게시기 현시불량,현재 4호선 전구간(남태령역~당고개역) 행선안내게시기 현시불량으로 조치 중에 있습니다. 서울교통공사는 신속히 정상화 될 수 있도록 최선을 다하겠습니다.  08-20 11:39:30,N,,,,4호선,전구간
2022-08-20T12:57:24,20220820,6,기타,4호선 일부구간 행선안내게시기 현시불량,"현재 4호선 사당역~한성대입구역 간은 정상되었으며,  일부구간(성신여대입구~당고개역) 행선안내게시기 현시불량으로 조치 중에 있습니다. 서울교통공사는 신속히 정상화 될 수 있도록 최선을 다하겠습니다. 08-20 12:54:08",N,,,,4호선,"0418, 0417, 0416, 0415, 0414, 0413, 0412, 0411, 0410, 0409, 0433, 0432, 0431, 0430, 0429, 0428, 0427, 0426, 0425, 0424, 0423, 0422, 0421, 0420, 0419"
2022-08-20T13:24:48,20220820,6,기타,4호선 전구간 행선안내게시기 조치완료,현재 4호선 전구간(남태령역~당고개역) 행선안내게시기 현시불량은 조치가 완료되어 정상표출되고 있습니다. 열차 이용에 참고하시기 바랍니다. 감사합니다. 08-20 13:21:31,N,,,,4호선,전구간
2022-08-23T08:21:14,20220823,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.23. 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다.  08-23 08:17:56",N,,,,4호선,
2022-08-24T06:00:00,20220824,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.24. 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다. 08-24 06:00:00",N,,,,4호선,
2022-08-25T06:04:57,20220825,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.25. 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다. 08-25 06:01:38",N,,,,4호선,
2022-08-26T06:15:58,20220826,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.26. 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다. 08-26 06:12:38",N,,,,4호선,
2022-08-30T06:39:47,20220830,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
8.30. 08시부터 4호선에서「전국장애인차별철폐연대」의 ‘장애인 권리예산 확보’를 위한 출근길 지하철 타기 선전전이 예정되어 있습니다.
이로 인해 4호선 해당구간 열차운행이 상당시간 지연될 수 있으니 이점 참고하여 열차를 이용해 주시기 바랍니다. 08-30 06:36:26",N,,,,4호선,
